date,open,high,low,close,volume,average,barCount,returns,volatility
2024-03-11,1.2867,1.2867,1.279525,1.281385,-1.0,-1.0,-1,-0.0034724112454795897,0.051733268511263045
2024-03-12,1.28099,1.282355,1.27461,1.27929,-1.0,-1.0,-1,-0.0016349496833504285,0.05194266807099112
2024-03-13,1.279325,1.28114,1.277455,1.279715,-1.0,-1.0,-1,0.0003322155257994286,0.051851194696581546
2024-03-14,1.279745,1.28231,1.273065,1.275335,-1.0,-1.0,-1,-0.0034226370715353394,0.05145986914405662
2024-03-15,1.27553,1.275885,1.27253,1.273465,-1.0,-1.0,-1,-0.001466281408414316,0.04460536627245266
2024-03-18,1.2732,1.274695,1.271795,1.272935,-1.0,-1.0,-1,-0.0004161873314147968,0.03797438945050321
2024-03-19,1.273115,1.273305,1.26677,1.27213,-1.0,-1.0,-1,-0.0006323967838105515,0.03581498158107931
2024-03-20,1.27215,1.278725,1.26844,1.27855,-1.0,-1.0,-1,0.005046654036930276,0.03796379898114007
2024-03-21,1.2786,1.280345,1.26505,1.26603,-1.0,-1.0,-1,-0.00979234288842834,0.04809244987860398
2024-03-22,1.265975,1.26751,1.25752,1.260045,-1.0,-1.0,-1,-0.004727376128527694,0.0500396399113196
2024-03-25,1.26028,1.26525,1.25918,1.26364,-1.0,-1.0,-1,0.0028530727077207274,0.0507496731011126
2024-03-26,1.263725,1.26681,1.26219,1.26278,-1.0,-1.0,-1,-0.0006805735810833102,0.050068103531365704
2024-03-27,1.263025,1.264125,1.260565,1.26403,-1.0,-1.0,-1,0.0009898794722753568,0.04967430548828289
2024-03-28,1.26345,1.265485,1.2586,1.26239,-1.0,-1.0,-1,-0.0012974375608174604,0.049270557354920544
2024-03-29,1.26235,1.26452,1.260995,1.2628,-1.0,-1.0,-1,0.00032478077297826147,0.04927592083917716
2024-04-01,1.263625,1.264235,1.253965,1.25515,-1.0,-1.0,-1,-0.00605796642382006,0.05237878638872148
2024-04-02,1.25525,1.257875,1.253955,1.25777,-1.0,-1.0,-1,0.0020873999123611764,0.05231996985871685
2024-04-03,1.2576,1.2656,1.256265,1.265225,-1.0,-1.0,-1,0.005927156793372301,0.05506827436900433
2024-04-04,1.265025,1.26838,1.26352,1.264225,-1.0,-1.0,-1,-0.0007903732537691832,0.05485615248621828
2024-04-05,1.264105,1.26487,1.25741,1.263775,-1.0,-1.0,-1,-0.0003559492970000022,0.05479823140208607
2024-04-08,1.26325,1.266425,1.26135,1.265485,-1.0,-1.0,-1,0.0013530889596644613,0.05485040814909678
2024-04-09,1.2654,1.270945,1.26488,1.267805,-1.0,-1.0,-1,0.0018332892132266743,0.05512834320536305
2024-04-10,1.2676,1.270825,1.252035,1.25404,-1.0,-1.0,-1,-0.010857347935999684,0.06332893366924802
2024-04-11,1.2538,1.257865,1.2511,1.255355,-1.0,-1.0,-1,0.0010486108896048396,0.06294917494193716
2024-04-12,1.25549,1.255885,1.24267,1.244045,-1.0,-1.0,-1,-0.009009403714487108,0.06741447709877323
2024-04-15,1.2443,1.24987,1.243605,1.24463,-1.0,-1.0,-1,0.00047024022442898605,0.06666873819809686
2024-04-16,1.244595,1.24721,1.240565,1.24266,-1.0,-1.0,-1,-0.0015827997075434919,0.06652451759833167
2024-04-17,1.243175,1.2482,1.241705,1.24538,-1.0,-1.0,-1,0.002188852944490005,0.06658317156325168
2024-04-18,1.245415,1.24845,1.24336,1.24368,-1.0,-1.0,-1,-0.001365045207085469,0.06342066832565342
2024-04-19,1.2439,1.246835,1.2367,1.236975,-1.0,-1.0,-1,-0.0053912582014665755,0.06292639739905143
2024-04-22,1.237675,1.239245,1.229935,1.23498,-1.0,-1.0,-1,-0.0016128054326077779,0.06259416136295756
2024-04-23,1.23495,1.245855,1.233165,1.2449,-1.0,-1.0,-1,0.0080325187452428,0.06807045949122631
2024-04-24,1.245105,1.24699,1.24227,1.246385,-1.0,-1.0,-1,0.0011928668969396483,0.06825119530089291
2024-04-25,1.245775,1.25262,1.245435,1.2514,-1.0,-1.0,-1,0.004023636356342619,0.06923642785496247
